quarter_hour,spatial_location,traffic_volume
434,15,0.324563288
434,16,0.382695002
434,17,0.421452592
434,18,0.38071929
434,19,0.478388603
434,20,0.452344699
434,21,0.531223727
434,22,0.272526857
434,23,0.224908921
434,24,0.137622606
434,25,0.634927604
434,26,0.378668846
434,27,0.126548342
434,28,0.136987389
434,29,0.406711817
434,30,0.75712284
434,31,0.751279776
434,32,0.241022887
434,33,0.53581971
434,34,0.766104624
434,35,0.411022887
435,0,0.261172349
435,1,0.502377394
435,2,0.244624007
435,3,0.305086408
435,4,0.534142924
435,5,0.476529659
435,6,0.499710416
435,7,0.364731434
435,8,0.409243344
435,9,0.381167679
435,10,0.463689865
435,11,0.311251752
435,12,0.360808034
435,13,0.447627277
435,14,0.457127511
435,15,0.283521719
435,16,0.354124241
435,17,0.376954694
435,18,0.387916861
435,19,0.498290518
435,20,0.412162541
435,21,0.490177487
435,22,0.27150397
435,23,0.223708547
435,24,0.123115367
435,25,0.564717422
435,26,0.333232135
435,27,0.113432975
435,28,0.103120037
435,29,0.326347501
435,30,0.606398879
435,31,0.593059318
435,32,0.199117235
435,33,0.404479215
435,34,0.592573564
435,35,0.33901915
436,0,0.255670248
436,1,0.510079402
436,2,0.239037833
436,3,0.305282578
436,4,0.539799159
436,5,0.478472676
436,6,0.501583372
436,7,0.381560019
436,8,0.400051378
436,9,0.386814573
436,10,0.437772069
436,11,0.302143858
436,12,0.360868753
436,13,0.447169547
436,14,0.451120972
436,15,0.27914993
436,16,0.35378795
436,17,0.386870621
436,18,0.387655301
436,19,0.494992994
436,20,0.404829519
436,21,0.525268566
436,22,0.273741242
436,23,0.223470341
436,24,0.113577767
436,25,0.550158804
436,26,0.337935544
436,27,0.113610462
436,28,0.094997665
436,29,0.319033162
436,30,0.596632415
436,31,0.595189164
436,32,0.197473143
436,33,0.427290986
436,34,0.599117235
436,35,0.319224661
437,0,0.26209248
437,1,0.502526857
437,2,0.237099486
437,3,0.300354974
437,4,0.540373657
437,5,0.473951425
437,6,0.507622606
437,7,0.376118636
437,8,0.385119103
437,9,0.366328818
437,10,0.439617001
437,11,0.300910789
437,12,0.355600187
437,13,0.425091079
437,14,0.473381597
437,15,0.277501168
437,16,0.354759458
437,17,0.375310603
437,18,0.384259692
437,19,0.50359178
437,20,0.404432508
437,21,0.523914059
437,22,0.253759925
437,23,0.226174685
437,24,0.114301728
437,25,0.558411957
437,26,0.338439981
437,27,0.115221859
437,28,0.091106959
437,29,0.314427837
437,30,0.566847268
437,31,0.554399813
437,32,0.187132181
437,33,0.413451658
437,34,0.562129846
437,35,0.308281177
438,0,0.217510509
438,1,0.504409155
438,2,0.245969173
438,3,0.299327417
438,4,0.549663709
438,5,0.490420364
438,6,0.517986922
438,7,0.348281177
438,8,0.390625876
438,9,0.35653433
438,10,0.403960766
438,11,0.298883699
438,12,0.356492293
438,13,0.409308734
438,14,0.477589911
438,15,0.278453993
438,16,0.366506305
438,17,0.385847735
438,18,0.38372256
438,19,0.502540869
438,20,0.402428772
438,21,0.512737039
438,22,0.269290051
438,23,0.216165343
438,24,0.117323681
438,25,0.487543204
438,26,0.338201775
438,27,0.117276973
438,28,0.085838393
438,29,0.304301728
438,30,0.566781878
438,31,0.556609061
438,32,0.178645493
438,33,0.408851004
438,34,0.570121439
438,35,0.278514713
439,0,0.214012144
439,1,0.39542737
439,2,0.198379262
439,3,0.250551144
439,4,0.470985521
439,5,0.392839794
439,6,0.448519383
439,7,0.306286782
439,8,0.347398412
439,9,0.336310135
439,10,0.354357777
439,11,0.286964035
439,12,0.332167212
439,13,0.354932275
439,14,0.379229332
439,15,0.210920131
439,16,0.370121439
439,17,0.391069594
439,18,0.355119103
439,19,0.453404951
439,20,0.430471742
439,21,0.46006539
439,22,0.189813171
439,23,0.157958898
439,24,0.090112097
439,25,0.424339094
439,26,0.250845399
439,27,0.112087809
439,28,0.084451191
439,29,0.243260159
439,30,0.390901448
439,31,0.46333022
439,32,0.146310135
439,33,0.265077067
439,34,0.474862214
439,35,0.246749183
440,0,0.18555348
440,1,0.388262494
440,2,0.19718823
440,3,0.250121439
440,4,0.470985521
440,5,0.393535731
440,6,0.450214853
440,7,0.306118636
440,8,0.342218589
440,9,0.3158851
440,10,0.344068192
440,11,0.254908921
440,12,0.295333956
440,13,0.350864082
440,14,0.373456329
440,15,0.208836992
440,16,0.378397945
440,17,0.389943951
440,18,0.361256422
440,19,0.470112097
440,20,0.436506305
440,21,0.475511443
440,22,0.174605325
440,23,0.150294255
440,24,0.085604858
440,25,0.407136852
440,26,0.237529192
440,27,0.095539468
440,28,0.076553013
440,29,0.222905184
440,30,0.466847268
440,31,0.395637553
440,32,0.146581037
440,33,0.258178421
440,34,0.441270434
440,35,0.221401214
441,0,0.184988323
441,1,0.36437646
441,2,0.201812237
441,3,0.248514713
441,4,0.454922933
441,5,0.377533863
441,6,0.421148996
441,7,0.27529192
441,8,0.329757123
441,9,0.313115367
441,10,0.315777674
441,11,0.251574031
441,12,0.288271836
441,13,0.346053246
441,14,0.366637085
441,15,0.190098085
441,16,0.378397945
441,17,0.393867352
441,18,0.377963568
441,19,0.470607193
441,20,0.42306866
441,21,0.471032228
441,22,0.177884166
441,23,0.151517982
441,24,0.084026156
441,25,0.386613732
441,26,0.215343298
441,27,0.082008407
441,28,0.072989257
441,29,0.221513312
441,30,0.40457263
441,31,0.379126576
441,32,0.129883232
441,33,0.330140121
441,34,0.397034096
441,35,0.206828585
442,0,0.183521719
442,1,0.315973844
442,2,0.212274638
442,3,0.250490425
442,4,0.447655301
442,5,0.368285848
442,6,0.413054647
442,7,0.270485754
442,8,0.308836992
442,9,0.304946287
442,10,0.322993928
442,11,0.233292854
442,12,0.276856609
442,13,0.3413078
442,14,0.352279309
442,15,0.190976179
442,16,0.37202709
442,17,0.401826249
442,18,0.37581504
442,19,0.475707613
442,20,0.457220925
442,21,0.490429706
442,22,0.166417562
442,23,0.149598319
442,24,0.076693134
442,25,0.376898645
442,26,0.204581971
442,27,0.087888837
442,28,0.074469874
442,29,0.199140589
442,30,0.391821579
442,31,0.373540402
442,32,0.12725362
442,33,0.274203643
442,34,0.366978048
442,35,0.195474078
443,0,0.175833723
443,1,0.326954694
443,2,0.179458197
443,3,0.255240542
443,4,0.446034563
443,5,0.351728164
443,6,0.411191032
443,7,0.254516581
443,8,0.323110696
443,9,0.289915927
443,10,0.345432041
443,11,0.249584306
443,12,0.288645493
443,13,0.337958898
443,14,0.350084073
443,15,0.18385334
443,16,0.387178888
443,17,0.400994862
443,18,0.339663709
443,19,0.425801028
443,20,0.438818309
443,21,0.436165343
443,22,0.15189631
443,23,0.149453526
443,24,0.070233536
443,25,0.350985521
443,26,0.205497431
443,27,0.073288183
443,28,0.06699673
443,29,0.205221859
443,30,0.343311537
443,31,0.327930873
443,32,0.12503036
443,33,0.260387669
443,34,0.330537132
443,35,0.20163475
444,0,0.165936478
444,1,0.30660439
444,2,0.177968239
444,3,0.258444652
444,4,0.440448389
444,5,0.327902849
444,6,0.366515647
444,7,0.233498365
444,8,0.268225128
444,9,0.299771135
444,10,0.291597384
444,11,0.224628678
444,12,0.270677254
444,13,0.302545539
444,14,0.345245213
444,15,0.165955161
444,16,0.383185427
444,17,0.400929472
444,18,0.34215787
444,19,0.425352639
444,20,0.439014479
444,21,0.435805698
444,22,0.142003737
444,23,0.127851471
444,24,0.065329285
444,25,0.341947688
444,26,0.196151331
444,27,0.076356843
444,28,0.065380663
444,29,0.177351705
444,30,0.326912658
444,31,0.311163008
444,32,0.108706212
444,33,0.22222326
444,34,0.317267632
444,35,0.176828585
445,0,0.166328818
445,1,0.260789351
445,2,0.177543204
445,3,0.264259692
445,4,0.442344699
445,5,0.328696871
445,6,0.366067258
445,7,0.220453059
445,8,0.251583372
445,9,0.299588977
445,10,0.292788417
445,11,0.213442317
445,12,0.281807567
445,13,0.292802429
445,14,0.347496497
445,15,0.167622606
445,16,0.376132648
445,17,0.392031761
445,18,0.336366184
445,19,0.416198038
445,20,0.435646894
445,21,0.43581971
445,22,0.149523587
445,23,0.131303129
445,24,0.065119103
445,25,0.336048575
445,26,0.196356843
445,27,0.072839794
445,28,0.059841196
445,29,0.162181224
445,30,0.324357777
445,31,0.316370855
445,32,0.098687529
445,33,0.213288183
445,34,0.316305465
445,35,0.166973377
446,0,0.17477347
446,1,0.238771602
446,2,0.17764596
446,3,0.266459598
446,4,0.411223727
446,5,0.323773937
446,6,0.36163475
446,7,0.222494162
446,8,0.252139187
446,9,0.280962167
446,10,0.294600654
446,11,0.192723027
446,12,0.271989724
446,13,0.281929005
446,14,0.350056049
446,15,0.162069127
446,16,0.351275105
446,17,0.398332555
446,18,0.331461934
446,19,0.421013545
446,20,0.430023354
446,21,0.440990191
446,22,0.138085007
446,23,0.132055114
446,24,0.066193368
446,25,0.327099486
446,26,0.180462401
446,27,0.066361513
446,28,0.058341896
446,29,0.175287249
446,30,0.326833255
446,31,0.292181224
446,32,0.09464269
446,33,0.202050444
446,34,0.303633816
446,35,0.168972443
447,0,0.150294255
447,1,0.249448856
447,2,0.177902849
447,3,0.240621205
447,4,0.438771602
447,5,0.330270901
447,6,0.397211583
447,7,0.251032228
447,8,0.241826249
447,9,0.245805698
447,10,0.245801028
447,11,0.190537132
447,12,0.24111163
447,13,0.244128912
447,14,0.310471742
447,15,0.148127043
447,16,0.35856142
447,17,0.384563288
447,18,0.317244278
447,19,0.417197571
447,20,0.421536665
447,21,0.439234003
447,22,0.139841196
447,23,0.124694068
447,24,0.070901448
447,25,0.312227931
447,26,0.182975245
447,27,0.069033162
447,28,0.053694535
447,29,0.181728164
447,30,0.32568426
447,31,0.285726296
447,32,0.089023821
447,33,0.223475012
447,34,0.317304998
447,35,0.156412891
448,0,0.140765997
448,1,0.256384867
448,2,0.172167212
448,3,0.237575899
448,4,0.404301728
448,5,0.315418029
448,6,0.348631481
448,7,0.238061653
448,8,0.240219524
448,9,0.240056049
448,10,0.245221859
448,11,0.170373657
448,12,0.239392807
448,13,0.247706679
448,14,0.271461934
448,15,0.154535264
448,16,0.33542737
448,17,0.381494629
448,18,0.310079402
448,19,0.414591312
448,20,0.405319944
448,21,0.439827184
448,22,0.131219057
448,23,0.117239608
448,24,0.05510042
448,25,0.290994862
448,26,0.164740775
448,27,0.062036432
448,28,0.050700607
448,29,0.156043905
448,30,0.28045773
448,31,0.272975245
448,32,0.078276506
448,33,0.21594582
448,34,0.276893975
448,35,0.15673517
449,0,0.144035497
449,1,0.25313405
449,2,0.166875292
449,3,0.230555815
449,4,0.377248949
449,5,0.289579636
449,6,0.304890238
449,7,0.218122373
449,8,0.240051378
449,9,0.233559085
449,10,0.239360112
449,11,0.162867819
449,12,0.235277908
449,13,0.242087809
449,14,0.245315273
449,15,0.130182158
449,16,0.313106025
449,17,0.368566091
449,18,0.297477814
449,19,0.422297992
449,20,0.401527324
449,21,0.416482952
449,22,0.125726296
449,23,0.110060719
449,24,0.056623073
449,25,0.276450257
449,26,0.162695002
449,27,0.062036432
449,28,0.051592714
449,29,0.154946287
449,30,0.266609061
449,31,0.263311537
449,32,0.07954227
449,33,0.185123774
449,34,0.269196637
449,35,0.150462401
450,0,0.12634283
450,1,0.246590378
450,2,0.165777674
450,3,0.221695469
450,4,0.361583372
450,5,0.279434844
450,6,0.323148062
450,7,0.2152312
450,8,0.233773937
450,9,0.236781878
450,10,0.236286782
450,11,0.167996263
450,12,0.2180383
450,13,0.239364783
450,14,0.249243344
450,15,0.124329752
450,16,0.299864549
450,17,0.371718823
450,18,0.29183092
450,19,0.41326483
450,20,0.379177954
450,21,0.422517515
450,22,0.114694068
450,23,0.099929939
450,24,0.053783279
450,25,0.25516114
450,26,0.165067725
450,27,0.056753853
450,28,0.04548809
450,29,0.149631014
450,30,0.264138253
450,31,0.254072863
450,32,0.071966371
450,33,0.176034563
450,34,0.251447922
450,35,0.140093414
451,0,0.094857543
451,1,0.180761326
451,2,0.133124708
451,3,0.16947688
451,4,0.3093461
451,5,0.225366651
451,6,0.264922933
451,7,0.182816441
451,8,0.159887903
451,9,0.147786081
451,10,0.1654227
451,11,0.128108361
451,12,0.150088744
451,13,0.168313872
451,14,0.180415694
451,15,0.115787015
451,16,0.266571695
451,17,0.293521719
451,18,0.255455395
451,19,0.338458664
451,20,0.319229332
451,21,0.378542737
451,22,0.079948622
451,23,0.07588043
451,24,0.039332088
451,25,0.213059318
451,26,0.146581037
451,27,0.062961233
451,28,0.043367585
451,29,0.098402616
451,30,0.2132695
451,31,0.202386735
451,32,0.055712284
451,33,0.137617936
451,34,0.201826249
451,35,0.101064923
452,0,0.084339094
452,1,0.172055114
452,2,0.121676787
452,3,0.158369921
452,4,0.275642223
452,5,0.221214386
452,6,0.248762261
452,7,0.18575432
452,8,0.15797291
452,9,0.154133582
452,10,0.148710883
452,11,0.129775806
452,12,0.149257356
452,13,0.152531527
452,14,0.172620271
452,15,0.106043905
452,16,0.243731901
452,17,0.281466604
452,18,0.249617001
452,19,0.323278842
452,20,0.299743111
452,21,0.348407286
452,22,0.072881831
452,23,0.065758991
452,24,0.032059785
452,25,0.191331154
452,26,0.131676787
452,27,0.06405418
452,28,0.034680056
452,29,0.100808034
452,30,0.200182158
452,31,0.183960766
452,32,0.054100887
452,33,0.13608127
452,34,0.178790285
452,35,0.098510042
453,0,0.07718823
453,1,0.170462401
453,2,0.116412891
453,3,0.15549276
453,4,0.259766464
453,5,0.222830453
453,6,0.228313872
453,7,0.178921065
453,8,0.160808034
453,9,0.152293321
453,10,0.15163475
453,11,0.121564689
453,12,0.144936945
453,13,0.142517515
453,14,0.169696404
453,15,0.088010276
453,16,0.247571228
453,17,0.275385334
453,18,0.226029893
453,19,0.29326483
453,20,0.278267165
453,21,0.330761326
453,22,0.074628678
453,23,0.066847268
453,24,0.028472676
453,25,0.173951425
453,26,0.102666978
453,27,0.063685194
453,28,0.031317142
453,29,0.09202709
453,30,0.181989724
453,31,0.177076133
453,32,0.046067258
453,33,0.134021485
453,34,0.180780009
453,35,0.090308267
454,0,0.069990659
454,1,0.157379729
454,2,0.11549276
454,3,0.15359178
454,4,0.243012611
454,5,0.186501635
454,6,0.215203176
454,7,0.161004204
454,8,0.152895843
454,9,0.140644559
454,10,0.151424568
454,11,0.114525922
454,12,0.140462401
454,13,0.150569827
454,14,0.147309668
454,15,0.083432975
454,16,0.225072396
454,17,0.240971509
454,18,0.220415694
454,19,0.280084073
454,20,0.26437646
454,21,0.30019617
454,22,0.068145726
454,23,0.066632415
454,24,0.028907053
454,25,0.167814106
454,26,0.098066324
454,27,0.052400747
454,28,0.028552078
454,29,0.084558617
454,30,0.172428772
454,31,0.167164876
454,32,0.037370388
454,33,0.131312471
454,34,0.16535731
454,35,0.080677254
455,0,0.056683793
455,1,0.124736105
455,2,0.082199907
455,3,0.117533863
455,4,0.204418496
455,5,0.150868753
455,6,0.168538066
455,7,0.09391873
455,8,0.131475946
455,9,0.129957964
455,10,0.130289584
455,11,0.087412424
455,12,0.117935544
455,13,0.133741242
455,14,0.13398412
455,15,0.078841663
455,16,0.187286315
455,17,0.204936945
455,18,0.182265297
455,19,0.242129846
455,20,0.227879496
455,21,0.271195703
455,22,0.052120504
455,23,0.049654367
455,24,0.020990191
455,25,0.146791219
455,26,0.078295189
455,27,0.036641756
455,28,0.018127043
455,29,0.068958431
455,30,0.149285381
455,31,0.137543204
455,32,0.029990659
455,33,0.087865483
455,34,0.138206446
455,35,0.068113031
456,0,0.050761326
456,1,0.116842597
456,2,0.072582905
456,3,0.093820645
456,4,0.190579169
456,5,0.137678655
456,6,0.164983652
456,7,0.090298926
456,8,0.118383933
456,9,0.115716955
456,10,0.117155535
456,11,0.081233069
456,12,0.107921532
456,13,0.115861747
456,14,0.130602522
456,15,0.063381597
456,16,0.186347501
456,17,0.190733302
456,18,0.203946754
456,19,0.223129379
456,20,0.207664643
456,21,0.248491359
456,22,0.052704344
456,23,0.047398412
456,24,0.019757123
456,25,0.138687529
456,26,0.064058851
456,27,0.036426903
456,28,0.020364316
456,29,0.058570761
456,30,0.143932742
456,31,0.13993461
456,32,0.026725829
456,33,0.091013545
456,34,0.138673517
456,35,0.059971976
457,0,0.045875759
457,1,0.093409622
457,2,0.070840729
457,3,0.086725829
457,4,0.171050911
457,5,0.121424568
457,6,0.14032695
457,7,0.0960766
457,8,0.113414292
457,9,0.106884633
457,10,0.111644092
457,11,0.075567492
457,12,0.096193368
457,13,0.110476413
457,14,0.115021018
457,15,0.05555348
457,16,0.191312471
457,17,0.198528725
457,18,0.161279776
457,19,0.185520785
457,20,0.200322279
457,21,0.219462868
457,22,0.046613732
457,23,0.042031761
457,24,0.017118169
457,25,0.112793087
457,26,0.049682391
457,27,0.036641756
457,28,0.01339561
457,29,0.054026156
457,30,0.118075666
457,31,0.101952359
457,32,0.020518449
457,33,0.076048575
457,34,0.105324615
457,35,0.052368052
458,0,0.039925269
458,1,0.073914059
458,2,0.063956095
458,3,0.074890238
458,4,0.138388603
458,5,0.119640355
458,6,0.127304998
458,7,0.081148996
458,8,0.10849603
458,9,0.09137319
458,10,0.103157403
458,11,0.070340962
458,12,0.09307333
458,13,0.102858477
458,14,0.106842597
458,15,0.051910322
458,16,0.171191032
458,17,0.197898178
458,18,0.150672583
458,19,0.18365717
458,20,0.176062588
458,21,0.18725362
458,22,0.03679589
458,23,0.037613265
458,24,0.013876693
458,25,0.098220458
458,26,0.059252686
458,27,0.048972443
458,28,0.020504437
458,29,0.036950023
458,30,0.098799626
458,31,0.092190565
458,32,0.017767398
458,33,0.065058384
458,34,0.093367585
458,35,0.036655768
459,0,0.028972443
459,1,0.068528725
459,2,0.04751518
459,3,0.062559552
459,4,0.114595983
459,5,0.076053246
459,6,0.092368052
459,7,0.05653433
459,8,0.091784213
459,9,0.087702008
459,10,0.090336291
459,11,0.067281644
459,12,0.084460532
459,13,0.088393274
459,14,0.100032695
459,15,0.048042971
459,16,0.129406819
459,17,0.144091546
459,18,0.11699206
459,19,0.160481084
459,20,0.14451191
459,21,0.184026156
459,22,0.033498365
459,23,0.031905652
459,24,0.010607193
459,25,0.088790285
459,26,0.041022887
459,27,0.077860813
459,28,0.017431107
459,29,0.042279309
459,30,0.081148996
459,31,0.077491826
459,32,0.014063522
459,33,0.04973844
459,34,0.076543671
459,35,0.042652966
460,0,0.029929939
460,1,0.050168146
460,2,0.046595049
460,3,0.051910322
460,4,0.093797291
460,5,0.070621205
460,6,0.085025689
460,7,0.045679589
460,8,0.086870621
460,9,0.0760766
460,10,0.077183559
460,11,0.065791686
460,12,0.076749183
460,13,0.083063989
460,14,0.087244278
460,15,0.041036899
460,16,0.112657637
460,17,0.130639888
460,18,0.10516581
460,19,0.133643157
460,20,0.131060252
460,21,0.158650163
460,22,0.031536665
460,23,0.026235404
460,24,0.009187296
460,25,0.08228865
460,26,0.035861747
460,27,0.085847735
460,28,0.01849603
460,29,0.05085007
460,30,0.079504904
460,31,0.069234003
460,32,0.009234003
460,33,0.047505838
460,34,0.066884633
460,35,0.043423634
461,0,0.027865483
461,1,0.040093414
461,2,0.043694535
461,3,0.048818309
461,4,0.07947688
461,5,0.060639888
461,6,0.075109762
461,7,0.04529192
461,8,0.076567025
461,9,0.076837926
461,10,0.074792153
461,11,0.063054647
461,12,0.067225596
461,13,0.077286315
461,14,0.077902849
461,15,0.042246614
461,16,0.10104624
461,17,0.119028491
461,18,0.096595049
461,19,0.125053713
461,20,0.118439981
461,21,0.144189631
461,22,0.026842597
461,23,0.029229332
461,24,0.009775806
461,25,0.070700607
461,26,0.028010276
461,27,0.152400747
461,28,0.016296123
461,29,0.044413825
461,30,0.064208314
461,31,0.05561887
461,32,0.008841663
461,33,0.041854274
461,34,0.060597851
461,35,0.044750117
462,0,0.025567492
462,1,0.038122373
462,2,0.036707146
462,3,0.045894442
462,4,0.071966371
462,5,0.052638954
462,6,0.067557216
462,7,0.034432508
462,8,0.068869687
462,9,0.070742644
462,10,0.066347501
462,11,0.060854741
462,12,0.06640822
462,13,0.064824848
462,14,0.078486688
462,15,0.038159738
462,16,0.091027557
462,17,0.102947221
462,18,0.087739374
462,19,0.108197104
462,20,0.099224661
462,21,0.136431574
462,22,0.029332088
462,23,0.026837926
462,24,0.008524054
462,25,0.065978515
462,26,0.025189164
462,27,0.152400747
462,28,0.013624475
